debt_income_ratio,no_of_dependents,education,self_employed,loan_term,cibil_score,residential_assets_value,commercial_assets_value
0.414634146,0.8,1,1,0.555555556,0.711666667,0.77604738,0.672486278
0.737931034,0,1,1,0,0.866666667,0.663661154,0.435284047
0.909433962,0,0,0,0.222222222,0.968333333,0.841451346,0.575616628
0.312280702,0,0,0,0.222222222,0.046666667,0.691341597,0.72848371
0.502222222,0,0,1,0.888888889,0.698333333,0.745741163,0.217642024
0.573333333,1,1,1,0.666666667,0.17,0.632758461,0.648870525
0.994366197,0.8,1,0,0.222222222,0.916666667,0.632758461,0.715295577
1,0.6,1,0,0.222222222,0.541666667,0.381938338,0.172742589
0.754545455,1,0,0,0.111111111,0.941666667,0.700758875,0.683696442
0.293506494,0.8,0,0,0.222222222,0.435,0.644428674,0.636389138
0.436734694,0.4,1,0,0,0.591666667,0.896622082,0.618944964
0.644444444,0.8,1,1,0,0.6,0.431303993,0.416334214
0.866666667,1,1,0,0,0,0.262236431,0.295385671
0.490909091,0,0,0,0.777777778,0.828333333,0.538532997,0.690970354
0.453658537,0,0,0,0.777777778,0.165,0.641560958,0.731707131
0.444897959,0.8,1,1,0,0.651666667,0.296316815,0.632117941
0.890322581,0.2,0,0,0.777777778,0.896666667,0.720880271,0.416334214
0.8,0.8,0,0,0.555555556,0.255,0.454483541,0.249137924
0.925,0.8,1,0,0.666666667,0.638333333,0,0.384176078
0.443678161,0.4,0,0,0.111111111,0.108333333,0.700758875,0.913734442
0.591489362,0.2,1,0,0,0.185,0.600921058,0.640603758
0.989873418,0.8,1,0,0.333333333,0.663333333,0.850276263,0.837595574
0.95,1,0,1,0.555555556,0.361666667,0.131118215,0.313894115
0.309090909,0.6,1,1,0.333333333,0.958333333,0.641560958,0.644763639
0.809302326,0.6,1,1,0.666666667,0.265,0.777848868,0.595653972
0.723076923,0.6,1,1,0.666666667,0.44,0.9743693,0.721949871
0.905263158,0.8,1,1,0.111111111,0.575,0.439421024,0.384176078
0.38313253,0.2,0,0,0.666666667,0.08,0.632758461,0.863712943
0.222641509,0.4,0,0,0.222222222,0.578333333,0.821539198,0.565052462
0.658181818,1,0,1,0.777777778,0.956666667,0.413603847,0.530719961
0.256,0.4,0,1,0,0.755,0.788452894,0.774129457
0.418181818,0,1,1,0.888888889,0.218333333,0.35532721,0.249137924
0.8,0.4,1,0,0.333333333,0.918333333,0.339255409,0.217642024
0.667692308,0.2,1,1,0,0.01,0.841451346,0.460946608
0.525,0.2,1,0,0.666666667,0.621666667,0.480994278,0.518227766
0.76969697,0.4,0,1,0.222222222,0.578333333,0.617360909,0.67626437
0.551219512,0.4,1,1,0.222222222,0.325,0.934469776,0.817525633
0.795555556,1,1,1,0,0.628333333,0.777848868,0.822635301
0.235714286,0.2,1,1,0.222222222,0.678333333,0.597491718,0.345485177
0.493333333,0.6,0,1,0.777777778,0.688333333,0.6236357,0.668665251
0.895238095,0.4,1,1,0,0.053333333,0.671493789,0.330444684
0.781818182,1,1,0,0.888888889,0.346666667,0.296316815,0.452713652
0.944827586,0.8,0,0,0.444444444,0.74,0.660998395,0.590771343
0.463636364,1,1,1,1,0.483333333,0.403855094,0.518227766
0.533333333,0.6,1,1,0.444444444,0.43,0.131118215,0.879543656
0.507692308,0.6,0,0,0.777777778,0.54,0.509328595,0.491256944
0.771428571,1,0,0,1,0.05,0.439421024,0.330444684
0.663157895,0.2,1,0,1,0.4,0.422722516,0.416334214
0.534020619,0,1,0,0.888888889,0.071666667,0.802080274,0.947459682
0.420689655,0.2,0,0,0.444444444,0.956666667,0.339255409,0.395481803
0.96,0.8,1,1,0.222222222,0.303333333,0.895337677,0.840037557
0.5,0.8,0,1,1,0.136666667,0.468260069,0.249137924
0.333333333,0.6,1,0,1,0.725,0.403855094,0.217642024
0.466666667,0,0,0,0.888888889,0.085,0.468260069,0.575616628
0.6,0,0,1,0.111111111,0.363333333,0.35532721,0.345485177
0.555555556,0.6,0,0,0.777777778,0.433333333,0.49286343,0.820088426
0.333333333,0.2,0,0,0.444444444,0.741666667,0.131118215,0
0.266666667,0.4,1,0,0.111111111,0.293333333,0.693725555,0.249137924
0.756521739,0.2,1,1,0.111111111,0.301666667,0.880914985,0.384176078
0.781818182,0.6,1,1,1,0.856666667,0.447131768,0.426019858
0.284210526,0.2,1,1,0.111111111,0.533333333,0.604301051,0.52454824
0.354666667,0.6,1,1,0,0.633333333,0.671493789,0.847279618
0.384615385,0.4,0,1,0.111111111,0.85,0.571934431,0.476583704
0.356097561,0.4,0,1,0.777777778,0.56,0.768738772,0.491256944
0.670588235,0,0,1,0.333333333,0.636666667,0.509328595,0.372162625
0.52,0.4,1,1,0,0.446666667,0.668908221,0.585806643
0.85,0.6,1,0,0.111111111,0.05,0.844417281,0.640603758
0.715,0.6,1,1,0.555555556,0.293333333,0.919039697,0.698094262
0.497560976,0.4,1,0,0.888888889,0.928333333,0.802080274,0.903326538
0.397590361,1,0,0,0,0.395,0.705352949,0.903326538
0.935483871,0.4,1,1,0.111111111,0.315,0.533954915,0.72848371
0.5,0.6,0,0,0.777777778,0.34,0.296316815,0.274211767
1,0.8,1,1,0.888888889,0.606666667,0.652845096,0.559618929
0.96,0.4,1,1,0.333333333,0.421666667,0.666297548,0.565052462
0.646666667,0.8,0,0,0,0.538333333,0.590477517,0.590771343
0.53220339,0.2,1,1,0.777777778,0.013333333,0.638660653,0.768352156
0.941818182,0.8,1,0,1,0.098333333,0.586888626,0.648870525
0.914285714,0.6,0,0,0.111111111,0.933333333,0.620518417,0.623397959
0.69122807,1,0,0,0.111111111,0.465,0.791912614,0.590771343
0.247826087,0.6,0,0,0.555555556,0.736666667,0.875530263,0.799118445
0.782278481,0.8,0,1,0.444444444,0.433333333,0.93563237,0.905427305
0.477419355,0.6,1,0,0.444444444,0.966666667,0.839959045,0.750476978
0.45,1,0,1,0.777777778,0.385,0.907992611,0.51174924
0.969230769,0.8,1,0,1,0.768333333,0.604301051,0.435284047
0.8,0.2,1,1,0.444444444,0.83,0.439421024,0.406175641
0.910526316,0,1,0,0.222222222,0.161666667,0.759360636,0.879543656
0.972881356,0.6,0,0,0,0.011666667,0.835444013,0.80180007
0.35,0.6,0,1,0.666666667,0.278333333,0.835444013,0.776986049
0.4,0.4,0,0,0,0.336666667,0.583242306,0.484031527
0.206557377,0.4,0,1,0.888888889,0.661666667,0.813565956,0.776986049
0.828571429,0.6,0,1,1,0.871666667,0.788452894,0.765430636
0.831578947,0.4,0,0,0,0.55,0.538532997,0.542650226
0.333333333,0.4,1,1,0.111111111,0.185,0.369375825,0
0.381818182,1,1,0,0.888888889,0.521666667,0.833926065,0.854399948
0.753846154,0.4,1,0,0.111111111,0.771666667,0.498516612,0.756529473
0.975,0.6,1,0,0.444444444,0.196666667,0.663661154,0.656931852
0.571014493,0.8,1,1,0.888888889,0.23,0.73148977,0.683696442
0.890909091,0.6,1,1,1,0.938333333,0.393354646,0.384176078
0,0.4,0,0,1,0.365,0.131118215,0
0.735,1,1,0,1,0.823333333,0.696089479,0.911671829
0.517948718,0.6,1,0,0.333333333,0.361666667,0.688937175,0.640603758
0.641237113,1,1,1,0.555555556,0.223333333,0.892755835,0.973532454
0.656521739,0.6,0,1,0.333333333,0.396666667,0.810323876,0.753515379
0.910526316,0.6,1,0,0.888888889,0.801666667,0.914168342,0.861403539
0.518181818,1,0,1,0.333333333,0.445,0.509328595,0.295385671
0.2,0.2,1,0,0.444444444,0.435,0.403855094,0.249137924
0.267605634,0,1,0,0.888888889,0.678333333,0.745741163,0.822635301
0.975757576,0.4,1,0,0.777777778,0,0.629754555,0.672486278
0.818181818,0.2,1,0,0.333333333,0.348333333,0.741736991,0.484031527
0.828571429,0,1,0,0.333333333,0.643333333,0.47474515,0.460946608
0.569230769,0,0,1,0.888888889,0.283333333,0.381938338,0.330444684
0.875409836,1,1,1,0.222222222,0.793333333,0.865915009,0.799118445
0.535294118,1,1,0,0.222222222,0.941666667,0.779640374,0.172742589
0.782857143,0.6,1,1,0,0.09,0.874171843,0.711921491
0.862295082,0.4,0,1,0.444444444,0.721666667,0.779640374,0.793700526
0.490322581,0.4,1,0,0.555555556,0.756666667,0.504000979,0.600457841
0.963636364,0.8,0,0,0.111111111,0.438333333,0.583242306,0.575616628
0.624096386,0.8,1,1,0.111111111,0.54,0.933303807,0.590771343
0.582608696,0.8,0,0,0.555555556,0.955,0.597491718,0.452713652
0.258426966,1,1,1,1,0.048333333,0.800407045,0.837595574
0.604347826,0.6,0,1,1,0.646666667,0.607633434,0.94361599
0.616216216,0.4,0,0,0.777777778,0.89,0.655591077,0.866010063
0.376,0.8,0,1,1,0.296666667,0.641560958,0.345485177
0.576470588,1,0,0,0.111111111,0.265,0.819959282,0.536751386
0.358024691,0.8,0,1,0.222222222,0.076666667,0.691341597,0.782637055
0.55,0,0,0,0.777777778,0.731666667,0.47474515,0.313894115
0.657894737,0.8,0,0,0.333333333,0.62,0.514510203,0.435284047
0.733333333,0.8,0,1,1,0.591666667,0.131118215,0.172742589
0.934883721,0.8,0,0,0.111111111,0.398333333,0.751651362,0.680000713
0.707692308,0.8,1,0,0.111111111,0.791666667,0.369375825,0.580756335
0.971428571,1,1,0,0.555555556,0.755,0.575767808,0.618944964
0.928888889,0.4,1,0,0.222222222,0.886666667,0.524472862,0.759519739
0.52,0.4,0,0,0.777777778,0.785,0.514510203,0.345485177
0.7,0.2,0,0,0.222222222,0.658333333,0.296316815,0.295385671
0.353846154,0.4,1,0,0.555555556,0.415,0.962581525,0.827682269
0.23,0.6,1,1,0.333333333,0.385,0.568033198,0.725231507
0.223529412,0.4,0,1,0.444444444,0.923333333,0.614161851,0.498275848
0.68,0.2,0,1,0,0.683333333,0.262236431,0.217642024
0.630107527,0.2,1,0,0.666666667,0.593333333,0.861716078,0.776986049
0.862222222,0.6,1,1,0.222222222,0.595,0.737679604,0.313894115
0.333333333,0.8,1,1,0.111111111,0.768333333,0.393354646,0.295385671
0.268571429,0.6,0,1,0,0.681666667,0.745741163,0.863712943
0.714285714,0.4,0,1,0,0.443333333,0.381938338,0.426019858
0.7,0.4,0,0,0.555555556,0.463333333,0.737679604,0.484031527
0.95625,0.8,0,0,0,0.566666667,0.73971506,0.664800048
0.6,0.2,1,0,1,0.423333333,0.856041302,0.698094262
0.706666667,0,0,0,0.555555556,0.585,0.461515415,0.52454824
0.927272727,0,1,1,0.666666667,0.825,0.712109272,0.765430636
0.26,0.6,0,1,0.111111111,0.611666667,0.768738772,0.687352642
0.915789474,1,1,1,0,0.075,0.551684393,0.345485177
0.92,0,0,0,0.222222222,0.423333333,0.524472862,0.384176078
0.559550562,0,1,0,0.888888889,0.385,0.784956367,0.559618929
0.6,0.2,1,0,0.444444444,0.57,0.768738772,0.925919002
0.938983051,0,1,1,0.888888889,0.925,0.802080274,0.687352642
0.708695652,0.8,0,1,0.222222222,0.553333333,0.942538409,0.698094262
0.913513514,1,1,0,0,0.281666667,0.571934431,0.313894115
0.323076923,1,1,1,0.333333333,0.066666667,0.61091985,0.705075668
0.217391304,1,0,1,0.888888889,0.486666667,0.461515415,0.585806643
0.371428571,1,1,0,0.222222222,0.661666667,0.487027809,0.295385671
0.241558442,0.6,1,1,0.222222222,0.133333333,0.768738772,0.919867071
0.73164557,0,0,1,0.333333333,0.61,0.600921058,0.779821789
0.57826087,0.6,1,0,0.555555556,0.01,0.638660653,0.840037557
0.507692308,0.8,0,0,0.777777778,0.52,0.439421024,0.372162625
0.283870968,1,0,0,0,0.28,0.551684393,0.859081685
0.842857143,0.4,0,1,0.777777778,0.385,0.533954915,0.530719961
1,0,0,1,0.333333333,0.278333333,0.403855094,0.274211767
0.422222222,0.4,1,1,0.888888889,0.666666667,0.594011189,0.452713652
0.39047619,0.4,0,1,0.555555556,0.058333333,0.663661154,0.859081685
0.947252747,0.8,0,1,0.222222222,0.068333333,0.413603847,0.249137924
0.961904762,0.4,1,1,0.333333333,0.273333333,0.688937175,0.484031527
0.728813559,0.8,1,1,0.333333333,0.71,0.863121077,0.705075668
0.33968254,1,0,0,0.222222222,0.513333333,0.844417281,0.81494667
0.310638298,1,0,0,0.444444444,0.823333333,0.635726816,0.585806643
0.5,0.2,1,1,0.888888889,0.583333333,0.626714014,0.491256944
0.913253012,0.6,0,1,0.222222222,0.623333333,0.413603847,0.435284047
0.251282051,0.6,1,0,1,0.993333333,0.784956367,0.822635301
0.643636364,0,1,1,0.333333333,0.088333333,0.339255409,0.217642024
0.936842105,0.8,1,0,0,0.951666667,0.547392602,0.444169838
0.947540984,0,1,0,1,0.926666667,0.551684393,0.644763639
0.281632653,1,0,0,0.888888889,0.521666667,0.666297548,0.345485177
0.76,0.8,0,1,1,0.258333333,0.83087034,0.668665251
0.262745098,0.6,1,0,0.222222222,0.06,0,0.668665251
0.6,0.6,0,1,0,0.543333333,0.751651362,0.435284047
0.828571429,1,1,1,0,0.275,0.131118215,0.51174924
0.711627907,0.2,0,1,0.555555556,0.375,0.49286343,0.384176078
0.76875,0,1,1,0.555555556,0.711666667,0.833926065,0.804463878
0.768421053,1,1,0,0.222222222,0.796666667,0.793628971,0.498275848
0.36,0.8,0,1,0.888888889,0.636666667,0.514510203,0.771251625
0.263157895,0,0,0,0.888888889,0.835,0.339255409,0.345485177
0.880952381,0.6,1,0,0.888888889,0.498333333,0.905494605,0.899095438
0.552,0,1,0,0.111111111,0.956666667,0.538532997,0.782637055
0.590243902,0.6,0,0,0,0.261666667,0.381938338,0.295385671
0.2,0.4,0,0,0,0.138333333,0.369375825,0.249137924
1,0.2,1,0,0.888888889,0.745,0.262236431,0
0.642105263,0.6,1,0,0.111111111,0.656666667,0.131118215,0.295385671
0.844444444,0.8,1,1,0.222222222,0.451666667,0.604301051,0
0.986666667,1,1,1,0.666666667,0.265,0.644428674,0.62778823
0.552,0,1,0,0,0.768333333,0,0.721949871
0.238709677,0,1,0,0,0.151666667,0.262236431,0.580756335
0.2,0.2,0,1,0.222222222,0.188333333,0.607633434,0.426019858
0.753333333,0.2,0,1,0.666666667,0.908333333,0.614161851,0.738070121
0.331707317,0.2,1,1,0.333333333,0.531666667,0.860305654,0.856747213
0.5,0.8,0,1,0.222222222,0.573333333,0.413603847,0.249137924
0.953623188,0,1,1,1,0.358333333,0.755529795,0.505102393
0.375,0.6,0,0,1,0.84,0.403855094,0.505102393
0.408888889,0.6,1,0,0.777777778,0.821666667,0.772413899,0.822635301
0.2,0.2,0,1,0.888888889,0.423333333,0.555890333,0.345485177
0.249230769,1,0,0,0.444444444,0.07,0.832401531,0.491256944
0.8375,0.6,1,0,1,0.371666667,0.969052317,0.51174924
0.4,0.6,1,0,0.777777778,0.108333333,0.519555413,0.484031527
0.781818182,0.4,0,1,0.333333333,0.316666667,0.647264701,0.80180007
0.92,1,1,1,0,0.565,0.751651362,0.72848371
0.3,0.8,1,0,0.555555556,0.888333333,0.538532997,0.590771343
0.49787234,1,1,0,0.666666667,0.541666667,0.99094849,0.925919002
0.469387755,0.4,1,1,0.888888889,0.756666667,0.700758875,0.554077783
0.345454545,0.2,0,1,0.333333333,0.2,0.533954915,0.172742589
0.848101266,0,1,0,0.888888889,0.401666667,0.339255409,0.585806643
0.7,0,0,0,0.666666667,0.608333333,0.620518417,0.530719961
0.504347826,0.2,1,0,0.333333333,0.28,0.747723832,0
0.762318841,0,0,0,0,0.535,0.691341597,0.721949871
0.533333333,0.4,0,1,0,0.325,0.468260069,0.217642024
0.613333333,0.4,0,0,0.666666667,0.088333333,0.929785404,0.60984151
0.92,0,0,1,0,0.793333333,0.851726182,0.416334214
0.6,1,1,1,0.111111111,0.293333333,0.296316815,0.217642024
0.734693878,0.4,0,1,0,0.006666667,0.604301051,0.993079363
0.856,0,1,0,1,0.421666667,0.770581616,0.52454824
0.6,0.8,1,1,0,0.013333333,0.698433785,0.782637055
0.36875,0.8,0,1,0,0.04,0.876883742,0.830182835
0.410526316,0.8,1,1,0.555555556,0.593333333,0.454483541,0.435284047
0.570731707,0.2,1,0,0.111111111,0.11,0.757451073,0.921893216
0.2,1,1,1,0.888888889,0.87,0.296316815,0.249137924
0.353846154,0.8,1,1,0.666666667,0.201666667,0.514510203,0.484031527
0.233333333,0.8,0,0,0.222222222,0.99,0.422722516,0.694550576
0.960784314,0,1,0,0.888888889,0.591666667,0.594011189,0
0.709090909,0.2,0,1,0,0.416666667,0.644428674,0.580756335
0.257894737,1,0,0,0.888888889,0.953333333,0.617360909,0.460946608
0.871428571,0.6,1,0,0.222222222,0.311666667,0.655591077,0.793700526
0.407407407,0.2,0,1,0.111111111,0.868333333,0.770581616,0.765430636
0.812121212,0,0,1,0.555555556,0.063333333,0.509328595,0.345485177
0.684210526,0.8,1,0,0,0.27,0.49286343,0.554077783
0.42,0,0,0,0.333333333,0.681666667,0.716527625,0.444169838
1,0.4,0,0,0.222222222,0.063333333,0.262236431,0
0.975,0.4,1,0,0.888888889,0.826666667,0.6500699,0.565052462
0.641860465,0.8,0,0,0.444444444,0.991666667,0.498516612,0.768352156
0.701587302,1,1,0,0.666666667,0.358333333,0.590477517,0.57038346
0.806060606,0.4,1,0,0.777777778,0.425,0.737679604,0.694550576
0.383333333,0,1,1,0.444444444,0.583333333,0.617360909,0.575616628
0.4875,1,1,0,0.777777778,0.43,0.519555413,0.505102393
0.84516129,0.6,1,1,0.666666667,0.786666667,0.555890333,0.668665251
0.922580645,1,0,1,0.444444444,0.051666667,0.878232326,0.809739201
0.925,1,1,0,0.222222222,0.321666667,0.688937175,0.683696442
0.961904762,0,0,1,1,0.398333333,0.729397866,0.476583704
0.894736842,0.4,0,0,0.444444444,0.038333333,0.461515415,0.832668427
0.584615385,0.4,1,0,0.333333333,0.596666667,0.431303993,0.72848371
0.942857143,0.2,0,0,0.666666667,0.151666667,0.638660653,0.476583704
0.56043956,0,0,0,0.222222222,0.363333333,0.839959045,0.384176078
0.808,0.6,1,0,0.333333333,0.005,0.652845096,0.790963606
0.318181818,0.2,1,0,0.222222222,0.545,0.948204935,0.939740726
0.28,0,0,0,0.555555556,0.003333333,0.498516612,0.274211767
0.373913043,1,1,1,0.333333333,0.57,0.519555413,0.460946608
0.254545455,1,1,0,0.666666667,0.893333333,0.861716078,0.804463878
0.383333333,0.6,1,0,0.111111111,0.603333333,0.797035256,0.840037557
0.6,0.8,0,0,0.444444444,0.173333333,0.131118215,0.172742589
0.6,0.6,0,1,0.111111111,0.905,0.447131768,0.249137924
0.451428571,0.6,0,0,0.888888889,0.895,0.529270342,0.741210883
0.5,0.8,0,0,0,0.703333333,0.647264701,0.554077783
0.479365079,0.6,1,0,0.777777778,0.146666667,0.772413899,0.476583704
0.5,0.4,1,0,0.222222222,0.648333333,0.635726816,0.505102393
0.88,0.8,1,1,1,0.493333333,0.369375825,0.491256944
0.464150943,0.2,0,1,0.666666667,0.35,0.800407045,0.812351281
0.482352941,0.6,1,1,0.555555556,0.141666667,0.454483541,0.406175641
0.824390244,0.6,1,1,0.777777778,0.766666667,0.604301051,0.698094262
0.277777778,0,0,0,0.555555556,0.131666667,0.790187294,0.856747213
0.794736842,0,0,0,0.222222222,0.358333333,0.6500699,0.915787784
0.142857143,1,1,1,0.777777778,0.103333333,0.49286343,0.406175641
0.333333333,0,1,1,1,0.195,0.735630394,0.468895526
0.253012048,1,0,0,0.555555556,0.056666667,0.892755835,0.879543656
0.2,0,1,0,0.555555556,0.28,0.720880271,0.80180007
0.828571429,0.4,0,1,0.444444444,0.111666667,0.807050544,0.636389138
0.6,0.4,0,0,0.888888889,0.213333333,0.597491718,0.395481803
0.461333333,0.4,1,0,0.444444444,0.816666667,0.560014593,0.87507889
0.576470588,0.8,0,1,0.555555556,0.631666667,0.900449665,0.825166502
0.538461538,0.2,0,1,0.444444444,0.771666667,0.763145321,0.416334214
0.376923077,1,1,1,0.777777778,0.696666667,0.772413899,0.172742589
0.771428571,0.2,0,1,0.555555556,0.763333333,0.468260069,0.518227766
0.988235294,0.6,0,0,0.444444444,0.08,0.693725555,0.575616628
0.888888889,0,0,1,0.222222222,0.481666667,0.564061024,0
0.392592593,0.4,0,0,0.333333333,0.188333333,0.686511845,0.345485177
0.379104478,0.6,1,1,0,0.346666667,0.594011189,0.825166502
0.731818182,1,1,0,0.444444444,0.433333333,0.854608644,0.894824137
0.712,1,0,1,0.333333333,0.74,0.461515415,0.57038346
0.495238095,0.8,0,1,0.222222222,0.418333333,0.751651362,0.731707131
0.9,0.2,0,0,0.777777778,0.495,0.666297548,0.460946608
0.381818182,1,0,1,0.777777778,0.42,0.836955446,0.680000713
0.91884058,0.2,0,0,0.111111111,0.39,0.819959282,0.849666334
1,0.2,0,1,0.111111111,0.091666667,0.381938338,0.249137924
0.35,0.8,0,1,0,0.993333333,0.431303993,0.274211767
0.9,0.4,0,1,0.444444444,0.425,0.262236431,0.384176078
0.3,0.8,0,1,1,0.785,0.413603847,0.295385671
0.49,0.2,1,1,0.666666667,0.496666667,0.564061024,0.698094262
0.623255814,1,0,1,0.444444444,0.905,0.937947532,0.7964187
0.251612903,0.2,0,0,1,0.895,0.579536205,0.600457841
0.924444444,1,0,0,0.444444444,0.921666667,0.928605687,0.849666334
0.325714286,0.6,0,1,0.222222222,0.13,0.897902191,0.866010063
0.333333333,0.8,0,0,0,0.055,0.72729123,0.536751386
0.951515152,0.4,1,1,0.222222222,0.733333333,0.757451073,0.460946608
0.844444444,0,0,1,0.555555556,0.713333333,0.560014593,0
0.513253012,1,0,0,0.111111111,0.265,0.629754555,0.903326538
0.666666667,0.8,1,1,0,0.388333333,0.808691163,0.640603758
0.831578947,0.8,1,1,0.222222222,0.431666667,0.564061024,0.484031527
0.846153846,0,1,1,0.777777778,0.383333333,0.547392602,0.372162625
0.614814815,1,0,0,0,0.913333333,0.671493789,0.372162625
0.282758621,0.6,0,0,1,0.058333333,0.594011189,0.536751386
0.395121951,1,1,0,0.555555556,0.218333333,0.6500699,0.484031527
0.738666667,0,1,0,0.666666667,0.961666667,0.910474655,0.837595574
0.55,0.4,1,1,0.555555556,0.07,0.498516612,0.406175641
0.945098039,0.4,1,1,1,0.483333333,0.681596599,0.782637055
0.333333333,0.8,1,0,0.111111111,0.345,0.296316815,0.249137924
0.7,0.2,0,1,0.333333333,0.551666667,0.759360636,0.879543656
0.419512195,1,0,1,0.666666667,0.71,0.766885213,0.62778823
0.82962963,0.2,1,1,0.555555556,0.806666667,0.614161851,0.452713652
0.365079365,0.8,0,1,0.777777778,0.191666667,0.835444013,0.452713652
0.355555556,0,1,1,0.777777778,0.091666667,0.763145321,0.542650226
0.497142857,0.6,0,1,0.111111111,0.78,0.709874669,0.890511664
0.274725275,1,0,0,1,0.365,0.7251696,0.945541742
0.671794872,0.8,0,1,0.555555556,0.288333333,0.655591077,0.623397959
0.406896552,0.4,1,1,0.333333333,0.156666667,0.688937175,0.51174924
0.942105263,0.2,1,1,0.666666667,0.65,0.810323876,0.590771343
0.825641026,0.4,0,1,0.888888889,0.691666667,0.614161851,0.660889369
0.973684211,0.8,0,0,0.888888889,0.241666667,0.607633434,0.894824137
0.957142857,1,1,1,0.222222222,0.098333333,0.614161851,0.554077783
0.947540984,1,0,0,0.111111111,0.708333333,0.863121077,0.640603758
0.604651163,0.2,0,0,0,0.51,0.568033198,0.915787784
0.274725275,0.6,1,0,0,0.685,0.498516612,0.973532454
